IP:PORT, LOSS, DELAY
188.114.99.191:3854,0.00%,249 ms
162.159.195.201:500,0.00%,249 ms
162.159.192.15:1018,0.00%,249 ms
162.159.192.131:891,0.00%,249 ms
188.114.98.27:945,0.00%,249 ms
188.114.98.227:864,0.00%,249 ms
188.114.96.177:3476,0.00%,249 ms
188.114.96.167:2408,0.00%,249 ms
188.114.97.152:1843,0.00%,249 ms
188.114.98.222:864,0.00%,249 ms
188.114.96.172:2408,0.00%,249 ms
162.159.192.171:934,0.00%,249 ms
188.114.99.242:1701,0.00%,249 ms
188.114.98.138:987,0.00%,249 ms
188.114.96.43:4177,0.00%,249 ms
188.114.96.8:3854,0.00%,249 ms
188.114.96.189:3476,0.00%,249 ms
188.114.96.71:1387,0.00%,249 ms
188.114.97.11:1010,0.00%,249 ms
188.114.97.131:890,0.00%,249 ms
188.114.98.125:894,0.00%,249 ms
188.114.96.119:943,0.00%,249 ms
162.159.195.203:1701,0.00%,249 ms
162.159.195.203:500,0.00%,249 ms
188.114.98.247:880,0.00%,249 ms
188.114.97.14:1010,0.00%,249 ms
188.114.97.17:1010,0.00%,249 ms
162.159.192.37:1018,0.00%,249 ms
188.114.98.22:4233,0.00%,249 ms
188.114.96.219:943,0.00%,249 ms
162.159.195.121:908,0.00%,249 ms
188.114.98.97:939,0.00%,249 ms
162.159.192.65:942,0.00%,249 ms
188.114.98.74:939,0.00%,249 ms
162.159.192.13:1018,0.00%,249 ms
188.114.98.193:864,0.00%,249 ms
188.114.97.11:1387,0.00%,249 ms
162.159.195.106:894,0.00%,249 ms
188.114.97.13:1387,0.00%,249 ms
162.159.195.104:908,0.00%,249 ms
188.114.97.15:1010,0.00%,249 ms
162.159.192.130:891,0.00%,249 ms
188.114.98.175:1843,0.00%,249 ms
188.114.96.137:3581,0.00%,249 ms
188.114.96.26:4233,0.00%,249 ms
188.114.98.9:4233,0.00%,249 ms
162.159.192.3:1018,0.00%,249 ms
162.159.195.187:955,0.00%,249 ms
188.114.98.243:5279,0.00%,249 ms
188.114.98.47:8742,0.00%,249 ms
188.114.99.8:854,0.00%,249 ms
188.114.96.144:3581,0.00%,249 ms
188.114.96.177:2408,0.00%,249 ms
188.114.96.70:1387,0.00%,249 ms
188.114.97.9:1010,0.00%,249 ms
188.114.97.10:1010,0.00%,249 ms
188.114.98.91:1387,0.00%,249 ms
162.159.192.64:942,0.00%,249 ms
162.159.192.203:7156,0.00%,249 ms
162.159.192.39:1018,0.00%,249 ms
162.159.192.13:3138,0.00%,249 ms
162.159.192.32:1018,0.00%,249 ms
162.159.192.6:3138,0.00%,249 ms
188.114.96.25:4233,0.00%,249 ms
188.114.98.121:894,0.00%,249 ms
162.159.195.41:943,0.00%,249 ms
162.159.195.44:4177,0.00%,249 ms
162.159.195.106:908,0.00%,249 ms
162.159.192.128:1014,0.00%,249 ms
188.114.99.253:8886,0.00%,249 ms
188.114.96.64:1387,0.00%,249 ms
188.114.97.140:890,0.00%,249 ms
188.114.97.150:3138,0.00%,249 ms
188.114.96.123:891,0.00%,249 ms
162.159.195.143:8854,0.00%,249 ms
162.159.195.82:8886,0.00%,249 ms
188.114.98.173:891,0.00%,249 ms
188.114.97.33:1387,0.00%,249 ms
188.114.98.64:8742,0.00%,249 ms
188.114.98.1:4233,0.00%,249 ms
188.114.96.25:4177,0.00%,249 ms
162.159.192.201:1010,0.00%,249 ms
188.114.98.37:4233,0.00%,249 ms
162.159.192.14:1018,0.00%,249 ms
188.114.97.121:890,0.00%,249 ms
188.114.98.8:4233,0.00%,249 ms
188.114.96.90:1387,0.00%,249 ms
162.159.195.126:1387,0.00%,249 ms
162.159.195.125:8854,0.00%,249 ms
188.114.99.160:891,0.00%,249 ms
188.114.98.145:1014,0.00%,249 ms
188.114.98.161:1843,0.00%,249 ms
188.114.99.160:4500,0.00%,249 ms
162.159.195.42:943,0.00%,249 ms
188.114.97.14:1387,0.00%,249 ms
188.114.96.220:943,0.00%,249 ms
188.114.99.190:3854,0.00%,249 ms
188.114.96.24:4177,0.00%,249 ms
162.159.192.25:3138,0.00%,249 ms
188.114.96.69:968,0.00%,249 ms
188.114.99.158:891,0.00%,249 ms
162.159.195.43:943,0.00%,249 ms
188.114.96.24:4233,0.00%,249 ms
162.159.192.62:988,0.00%,249 ms
162.159.195.35:854,0.00%,249 ms
188.114.97.8:1010,0.00%,249 ms
188.114.97.251:890,0.00%,249 ms
188.114.97.33:1010,0.00%,249 ms
188.114.96.189:2408,0.00%,249 ms
188.114.96.196:2408,0.00%,249 ms
188.114.97.124:968,0.00%,249 ms
188.114.99.156:891,0.00%,249 ms
188.114.99.139:891,0.00%,249 ms
162.159.195.36:943,0.00%,249 ms
188.114.98.38:945,0.00%,249 ms
188.114.99.223:2371,0.00%,249 ms
188.114.99.142:4500,0.00%,249 ms
188.114.96.163:2408,0.00%,249 ms
162.159.195.104:894,0.00%,249 ms
188.114.96.63:968,0.00%,249 ms
162.159.192.61:988,0.00%,249 ms
188.114.99.141:4500,0.00%,249 ms
188.114.96.210:943,0.00%,249 ms
188.114.97.7:1387,0.00%,249 ms
162.159.192.60:988,0.00%,249 ms
188.114.98.46:987,0.00%,249 ms
188.114.96.213:988,0.00%,249 ms
188.114.97.78:987,0.00%,249 ms
188.114.97.76:988,0.00%,249 ms
188.114.96.188:2408,0.00%,249 ms
188.114.99.161:4500,0.00%,249 ms
162.159.192.200:7156,0.00%,249 ms
188.114.98.109:939,0.00%,249 ms
188.114.96.113:891,0.00%,249 ms
188.114.96.216:943,0.00%,249 ms
162.159.195.181:942,0.00%,249 ms
162.159.192.196:934,0.00%,249 ms
188.114.96.181:2408,0.00%,249 ms
188.114.99.178:4500,0.00%,249 ms
162.159.192.60:942,0.00%,249 ms
162.159.195.185:942,0.00%,249 ms
162.159.195.200:500,0.00%,250 ms
188.114.99.157:891,0.00%,250 ms
188.114.98.205:8886,0.00%,250 ms
188.114.99.222:2371,0.00%,250 ms
188.114.96.136:3581,0.00%,250 ms
188.114.98.52:987,0.00%,250 ms
162.159.195.69:4177,0.00%,250 ms
188.114.99.7:4177,0.00%,250 ms
188.114.99.233:2371,0.00%,250 ms
188.114.96.166:2408,0.00%,250 ms
188.114.99.189:939,0.00%,250 ms
188.114.96.180:3476,0.00%,250 ms
188.114.97.101:4198,0.00%,250 ms
162.159.192.149:942,0.00%,250 ms
188.114.98.153:8319,0.00%,250 ms
188.114.99.180:5956,0.00%,250 ms
188.114.96.199:2408,0.00%,250 ms
188.114.98.6:4233,0.00%,250 ms
188.114.97.31:1010,0.00%,250 ms
188.114.98.83:3581,0.00%,250 ms
188.114.99.252:8886,0.00%,250 ms
162.159.195.111:894,0.00%,250 ms
162.159.192.58:942,0.00%,250 ms
188.114.96.179:3476,0.00%,250 ms
188.114.97.30:1387,0.00%,250 ms
188.114.99.24:854,0.00%,250 ms
188.114.96.191:2408,0.00%,250 ms
162.159.195.115:908,0.00%,250 ms
188.114.97.96:8854,0.00%,250 ms
188.114.96.215:943,0.00%,250 ms
162.159.195.68:4177,0.00%,250 ms
188.114.98.60:8742,0.00%,250 ms
188.114.96.203:3476,0.00%,250 ms
162.159.195.206:1701,0.00%,250 ms
188.114.96.185:3476,0.00%,250 ms
188.114.98.148:8319,0.00%,250 ms
162.159.195.183:955,0.00%,250 ms
188.114.98.66:987,0.00%,250 ms
188.114.98.51:987,0.00%,250 ms
162.159.195.182:955,0.00%,250 ms
188.114.98.59:8742,0.00%,250 ms
188.114.98.60:987,0.00%,250 ms
188.114.99.250:1701,0.00%,250 ms
188.114.96.170:3476,0.00%,250 ms
188.114.99.239:1701,0.00%,250 ms
162.159.195.58:943,0.00%,250 ms
162.159.195.110:908,0.00%,250 ms
188.114.98.68:8742,0.00%,250 ms
188.114.98.241:880,0.00%,250 ms
188.114.97.122:890,0.00%,250 ms
188.114.96.165:3476,0.00%,250 ms
162.159.195.94:8886,0.00%,250 ms
162.159.195.205:1701,0.00%,250 ms
188.114.99.183:5956,0.00%,250 ms
188.114.98.192:8886,0.00%,250 ms
188.114.98.124:894,0.00%,250 ms
162.159.192.199:7156,0.00%,250 ms
188.114.99.31:854,0.00%,250 ms
188.114.99.251:8886,0.00%,250 ms
188.114.99.177:891,0.00%,250 ms
162.159.195.147:1387,0.00%,250 ms
188.114.98.179:1843,0.00%,250 ms
162.159.195.183:942,0.00%,250 ms
162.159.195.46:4177,0.00%,250 ms
162.159.195.46:943,0.00%,250 ms
188.114.96.236:8319,0.00%,250 ms
188.114.99.140:891,0.00%,250 ms
162.159.192.159:942,0.00%,250 ms
188.114.99.162:4500,0.00%,250 ms
188.114.99.233:7103,0.00%,250 ms
188.114.99.153:891,0.00%,250 ms
188.114.99.143:891,0.00%,250 ms
188.114.96.201:3476,0.00%,250 ms
162.159.192.198:7156,0.00%,250 ms
188.114.97.29:1387,0.00%,250 ms
188.114.99.149:4500,0.00%,250 ms
162.159.195.184:942,0.00%,250 ms
188.114.99.229:7103,0.00%,250 ms
162.159.195.114:908,0.00%,250 ms
188.114.99.220:2371,0.00%,250 ms
188.114.96.186:2408,0.00%,250 ms
188.114.99.149:891,0.00%,250 ms
188.114.96.66:1387,0.00%,250 ms
188.114.99.168:891,0.00%,250 ms
188.114.96.204:2408,0.00%,250 ms
188.114.98.164:891,0.00%,250 ms
162.159.195.142:1387,0.00%,250 ms
188.114.99.148:4500,0.00%,250 ms
162.159.192.40:1018,0.00%,250 ms
188.114.98.165:891,0.00%,250 ms
188.114.96.213:943,0.00%,250 ms
162.159.192.49:1018,0.00%,251 ms
188.114.99.142:891,0.00%,251 ms
162.159.195.178:942,0.00%,251 ms
188.114.98.252:5279,0.00%,251 ms
162.159.192.45:3138,0.00%,251 ms
162.159.192.31:3138,0.00%,251 ms
162.159.192.43:1018,0.00%,251 ms
188.114.99.217:7103,0.00%,251 ms
162.159.195.57:943,0.00%,251 ms
188.114.96.155:4233,0.00%,251 ms
188.114.98.69:8742,0.00%,251 ms
188.114.96.85:1387,0.00%,251 ms
188.114.99.218:7103,0.00%,251 ms
162.159.192.12:1018,0.00%,251 ms
162.159.192.11:3138,0.00%,251 ms
162.159.195.175:955,0.00%,251 ms
162.159.195.173:955,0.00%,251 ms
188.114.99.148:891,0.00%,251 ms
162.159.195.66:4177,0.00%,251 ms
162.159.195.107:894,0.00%,251 ms
188.114.98.171:891,0.00%,251 ms
162.159.195.93:4500,0.00%,251 ms
162.159.192.1:1018,0.00%,251 ms
162.159.195.87:4500,0.00%,251 ms
188.114.96.205:943,0.00%,251 ms
188.114.96.165:2408,0.00%,251 ms
188.114.99.165:891,0.00%,251 ms
162.159.192.254:8854,0.00%,251 ms
188.114.99.164:891,0.00%,251 ms
188.114.99.165:4500,0.00%,251 ms
188.114.99.32:854,0.00%,251 ms
188.114.99.166:891,0.00%,251 ms
188.114.98.67:987,0.00%,251 ms
188.114.99.217:2371,0.00%,251 ms
188.114.99.182:5956,0.00%,251 ms
188.114.99.147:891,0.00%,251 ms
162.159.195.114:894,0.00%,251 ms
162.159.195.64:4177,0.00%,251 ms
188.114.99.5:4177,0.00%,251 ms
188.114.98.82:3581,0.00%,251 ms
188.114.98.92:939,0.00%,251 ms
188.114.99.23:854,0.00%,251 ms
188.114.99.219:2371,0.00%,251 ms
188.114.99.174:891,0.00%,251 ms
188.114.99.218:2371,0.00%,251 ms
162.159.192.44:1018,0.00%,251 ms
162.159.192.36:1018,0.00%,251 ms
162.159.192.47:1018,0.00%,251 ms
188.114.96.164:2408,0.00%,251 ms
188.114.99.162:891,0.00%,251 ms
162.159.195.54:4177,0.00%,251 ms
188.114.99.174:4500,0.00%,251 ms
162.159.195.112:908,0.00%,251 ms
162.159.192.254:894,0.00%,251 ms
188.114.96.171:3476,0.00%,251 ms
162.159.195.56:4177,0.00%,251 ms
162.159.195.209:500,0.00%,251 ms
162.159.195.65:943,0.00%,251 ms
188.114.98.157:1387,0.00%,251 ms
188.114.98.172:891,0.00%,251 ms
188.114.99.146:4500,0.00%,251 ms
188.114.98.183:1843,0.00%,251 ms
188.114.98.154:1387,0.00%,251 ms
188.114.98.170:891,0.00%,251 ms
188.114.98.183:891,0.00%,251 ms
162.159.195.177:942,0.00%,251 ms
188.114.98.155:1387,0.00%,252 ms
162.159.195.9:2506,0.00%,252 ms
188.114.99.188:3854,0.00%,252 ms
188.114.99.169:891,0.00%,252 ms
188.114.98.181:891,0.00%,252 ms
188.114.99.138:891,0.00%,252 ms
188.114.98.75:1010,0.00%,252 ms
162.159.195.62:943,0.00%,252 ms
162.159.195.85:8886,0.00%,252 ms
188.114.98.188:1843,0.00%,252 ms
162.159.195.8:880,0.00%,252 ms
188.114.99.229:2371,0.00%,252 ms
188.114.98.171:1843,0.00%,252 ms
162.159.195.54:943,0.00%,252 ms
162.159.195.91:8886,0.00%,252 ms
162.159.192.39:3138,0.00%,252 ms
162.159.192.34:1018,0.00%,252 ms
162.159.192.42:3138,0.00%,252 ms
162.159.195.141:8854,0.00%,252 ms
188.114.98.162:1843,0.00%,252 ms
162.159.192.18:3138,0.00%,252 ms
162.159.192.9:1018,0.00%,252 ms
188.114.98.185:891,0.00%,252 ms
188.114.98.80:939,0.00%,252 ms
188.114.99.200:3854,0.00%,252 ms
162.159.195.122:1387,0.00%,252 ms
188.114.98.75:939,0.00%,252 ms
162.159.192.2:3138,0.00%,252 ms
162.159.195.142:8854,0.00%,252 ms
162.159.195.143:1387,0.00%,252 ms
162.159.195.10:2506,0.00%,252 ms
188.114.98.74:1010,0.00%,252 ms
162.159.192.46:1018,0.00%,252 ms
162.159.195.89:8886,0.00%,252 ms
162.159.195.11:880,0.00%,252 ms
188.114.99.230:2371,0.00%,252 ms
188.114.99.187:3854,0.00%,252 ms
162.159.195.65:4177,0.00%,252 ms
188.114.99.181:5956,0.00%,252 ms
188.114.98.152:1387,0.00%,252 ms
188.114.98.43:987,0.00%,252 ms
162.159.195.166:942,0.00%,252 ms
162.159.195.60:4177,0.00%,252 ms
188.114.99.188:939,0.00%,252 ms
188.114.98.184:891,0.00%,252 ms
162.159.195.212:500,0.00%,252 ms
162.159.195.10:880,0.00%,252 ms
162.159.195.196:955,0.00%,252 ms
188.114.99.202:7103,0.00%,252 ms
188.114.99.228:7103,0.00%,252 ms
188.114.99.227:7103,0.00%,252 ms
162.159.195.109:894,0.00%,252 ms
188.114.98.188:891,0.00%,252 ms
188.114.98.187:1843,0.00%,252 ms
188.114.99.203:2371,0.00%,252 ms
162.159.195.201:1701,0.00%,252 ms
162.159.192.7:1018,0.00%,253 ms
162.159.195.59:4177,0.00%,253 ms
188.114.99.199:3854,0.00%,253 ms
188.114.98.151:1387,0.00%,253 ms
162.159.192.12:3138,0.00%,253 ms
162.159.192.28:1018,0.00%,253 ms
162.159.192.48:3138,0.00%,253 ms
162.159.192.47:3138,0.00%,253 ms
162.159.192.21:3138,0.00%,253 ms
162.159.192.20:3138,0.00%,253 ms
162.159.192.18:1018,0.00%,253 ms
162.159.195.172:942,0.00%,253 ms
162.159.195.186:955,0.00%,253 ms
162.159.195.169:942,0.00%,253 ms
162.159.195.171:942,0.00%,253 ms
162.159.195.175:942,0.00%,253 ms
162.159.195.208:1701,0.00%,253 ms
162.159.195.139:8854,0.00%,253 ms
162.159.195.164:8854,0.00%,253 ms
162.159.195.186:942,0.00%,253 ms
162.159.195.200:1701,0.00%,253 ms
162.159.195.195:942,0.00%,253 ms
188.114.99.203:7103,0.00%,253 ms
162.159.195.174:942,0.00%,253 ms
162.159.195.174:955,0.00%,253 ms
162.159.192.196:942,0.00%,253 ms
162.159.195.182:942,0.00%,253 ms
188.114.99.200:939,0.00%,253 ms
188.114.99.214:7103,0.00%,253 ms
162.159.195.172:955,0.00%,254 ms
188.114.97.158:1843,0.00%,254 ms
188.114.99.215:2371,0.00%,254 ms
188.114.98.64:987,0.00%,254 ms
162.159.195.130:8854,0.00%,254 ms
162.159.195.34:880,0.00%,254 ms
162.159.195.193:955,0.00%,254 ms
162.159.195.184:955,0.00%,254 ms
162.159.195.0:2506,0.00%,254 ms
188.114.99.214:2371,0.00%,254 ms
162.159.195.150:8854,0.00%,254 ms
188.114.97.195:7103,0.00%,254 ms
162.159.195.0:880,0.00%,254 ms
188.114.99.211:2371,0.00%,254 ms
188.114.99.199:939,0.00%,254 ms
162.159.195.211:500,0.00%,254 ms
188.114.97.167:1843,0.00%,254 ms
162.159.195.193:942,0.00%,254 ms
162.159.195.132:8854,0.00%,254 ms
188.114.97.159:1843,0.00%,254 ms
162.159.195.3:2506,0.00%,254 ms
162.159.195.2:2506,0.00%,254 ms
162.159.195.140:8854,0.00%,254 ms
162.159.195.1:2506,0.00%,255 ms
162.159.195.7:2506,0.00%,255 ms
162.159.195.1:880,0.00%,255 ms
162.159.195.125:1387,0.00%,255 ms
162.159.195.204:1701,0.00%,255 ms
188.114.99.212:7103,0.00%,255 ms
162.159.195.150:1387,0.00%,255 ms
162.159.195.6:2506,0.00%,255 ms
188.114.97.194:8319,0.00%,255 ms
162.159.195.163:8854,0.00%,255 ms
188.114.99.192:3854,0.00%,255 ms
162.159.195.199:500,0.00%,255 ms
162.159.195.4:880,0.00%,255 ms
162.159.195.165:955,0.00%,255 ms
188.114.97.158:3138,0.00%,255 ms
188.114.99.210:2371,0.00%,255 ms
188.114.96.7:3854,0.00%,255 ms
188.114.99.211:7103,0.00%,255 ms
162.159.195.161:1387,0.00%,255 ms
162.159.195.132:1387,0.00%,255 ms
162.159.195.202:1701,0.00%,255 ms
188.114.99.219:7103,0.00%,255 ms
162.159.195.192:942,0.00%,255 ms
162.159.195.135:1387,0.00%,255 ms
188.114.97.186:1843,0.00%,255 ms
162.159.195.139:1387,0.00%,255 ms
162.159.195.213:1701,0.00%,255 ms
162.159.195.151:1387,0.00%,255 ms
188.114.97.157:1843,0.00%,255 ms
162.159.195.185:955,0.00%,255 ms
188.114.99.198:3854,0.00%,255 ms
162.159.195.240:4198,0.00%,255 ms
188.114.97.185:3138,0.00%,255 ms
162.159.195.159:1387,0.00%,255 ms
188.114.97.180:3138,0.00%,255 ms
162.159.195.196:942,0.00%,255 ms
162.159.195.213:500,0.00%,255 ms
162.159.195.159:8854,0.00%,255 ms
162.159.195.163:1387,0.00%,255 ms
188.114.97.161:1843,0.00%,255 ms
188.114.99.195:3854,0.00%,255 ms
188.114.97.161:3138,0.00%,255 ms
188.114.99.202:2371,0.00%,255 ms
162.159.195.153:8854,0.00%,255 ms
188.114.97.168:3138,0.00%,255 ms
162.159.195.137:8854,0.00%,255 ms
162.159.195.158:1387,0.00%,255 ms
162.159.195.137:1387,0.00%,255 ms
162.159.195.131:1387,0.00%,255 ms
162.159.195.124:1387,0.00%,255 ms
188.114.99.209:2371,0.00%,255 ms
188.114.99.193:939,0.00%,255 ms
162.159.195.154:8854,0.00%,255 ms
188.114.97.187:1843,0.00%,255 ms
162.159.195.241:4198,0.00%,255 ms
162.159.192.23:1018,0.00%,255 ms
162.159.192.10:1018,0.00%,255 ms
162.159.195.158:8854,0.00%,255 ms
188.114.99.201:7103,0.00%,256 ms
162.159.195.138:1387,0.00%,256 ms
188.114.99.198:939,0.00%,256 ms
162.159.195.239:4198,0.00%,256 ms
188.114.99.201:2371,0.00%,256 ms
162.159.195.167:955,0.00%,256 ms
162.159.195.131:8854,0.00%,256 ms
188.114.97.162:1843,0.00%,256 ms
162.159.195.141:1387,0.00%,256 ms
188.114.99.194:939,0.00%,256 ms
162.159.195.191:942,0.00%,256 ms
162.159.195.136:8854,0.00%,256 ms
188.114.97.181:1843,0.00%,256 ms
162.159.195.126:8854,0.00%,256 ms
188.114.97.167:3138,0.00%,256 ms
162.159.195.129:8854,0.00%,256 ms
188.114.99.226:7103,0.00%,256 ms
188.114.99.227:2371,0.00%,256 ms
188.114.99.228:2371,0.00%,256 ms
188.114.97.163:1843,0.00%,256 ms
188.114.97.162:3138,0.00%,256 ms
162.159.195.135:8854,0.00%,256 ms
188.114.97.160:1843,0.00%,256 ms
188.114.97.184:3138,0.00%,256 ms
162.159.195.165:942,0.00%,256 ms
188.114.97.160:3138,0.00%,256 ms
162.159.195.190:942,0.00%,256 ms
188.114.97.159:3138,0.00%,256 ms
188.114.98.61:8742,0.00%,256 ms
162.159.195.140:1387,0.00%,256 ms
188.114.99.197:939,0.00%,256 ms
188.114.99.184:1074,0.00%,256 ms
162.159.195.168:942,0.00%,256 ms
188.114.99.216:2371,0.00%,257 ms
188.114.97.183:3138,0.00%,257 ms
188.114.97.179:1843,0.00%,257 ms
162.159.195.194:955,0.00%,257 ms
162.159.195.8:2506,0.00%,257 ms
162.159.195.11:2506,0.00%,257 ms
162.159.195.7:880,0.00%,257 ms
162.159.195.133:8854,0.00%,257 ms
188.114.99.215:7103,0.00%,257 ms
188.114.99.216:7103,0.00%,257 ms
162.159.195.156:1387,0.00%,257 ms
188.114.97.194:7103,0.00%,257 ms
188.114.99.196:3854,0.00%,257 ms
188.114.97.164:3138,0.00%,257 ms
162.159.195.160:1387,0.00%,257 ms
188.114.99.103:1843,0.00%,257 ms
188.114.97.164:1843,0.00%,257 ms
162.159.195.133:1387,0.00%,257 ms
188.114.99.197:3854,0.00%,257 ms
162.159.195.162:8854,0.00%,257 ms
188.114.99.196:939,0.00%,257 ms
188.114.99.120:1002,0.00%,258 ms
162.159.195.192:955,0.00%,258 ms
162.159.195.152:8854,0.00%,258 ms
188.114.99.213:7103,0.00%,258 ms
162.159.195.211:1701,0.00%,258 ms
188.114.97.181:3138,0.00%,258 ms
162.159.195.153:1387,0.00%,258 ms
162.159.195.138:8854,0.00%,258 ms
188.114.99.212:2371,0.00%,258 ms
188.114.97.187:3138,0.00%,258 ms
162.159.195.162:1387,0.00%,258 ms
188.114.99.119:1701,0.00%,258 ms
188.114.99.195:939,0.00%,258 ms
188.114.99.186:939,0.00%,259 ms
188.114.99.186:3854,0.00%,259 ms
188.114.99.193:3854,0.00%,259 ms
162.159.195.191:955,0.00%,259 ms
162.159.195.164:1387,0.00%,259 ms
162.159.195.157:1387,0.00%,259 ms
162.159.195.207:500,0.00%,259 ms
162.159.195.190:955,0.00%,259 ms
162.159.195.12:880,0.00%,259 ms
188.114.97.156:1843,0.00%,259 ms
188.114.99.209:7103,0.00%,259 ms
162.159.195.188:942,0.00%,259 ms
188.114.99.119:1002,0.00%,259 ms
188.114.99.102:1843,0.00%,259 ms
188.114.99.88:880,0.00%,259 ms
162.159.195.157:8854,0.00%,259 ms
188.114.97.180:1843,0.00%,259 ms
162.159.195.33:2506,0.00%,259 ms
162.159.195.156:8854,0.00%,259 ms
162.159.195.136:1387,0.00%,259 ms
188.114.99.103:880,0.00%,259 ms
162.159.195.33:880,0.00%,260 ms
162.159.192.35:3138,0.00%,260 ms
162.159.192.20:1018,0.00%,260 ms
162.159.192.23:3138,0.00%,260 ms
188.114.99.88:1843,0.00%,260 ms
162.159.192.35:1018,0.00%,260 ms
162.159.192.5:3138,0.00%,260 ms
188.114.99.102:880,0.00%,260 ms
162.159.195.155:8854,0.00%,260 ms
188.114.99.207:7103,0.00%,260 ms
188.114.99.118:1002,0.00%,260 ms
162.159.195.6:880,0.00%,260 ms
162.159.195.167:942,0.00%,260 ms
162.159.195.170:942,0.00%,260 ms
162.159.195.134:8854,0.00%,260 ms
162.159.195.3:880,0.00%,260 ms
162.159.195.5:2506,0.00%,260 ms
162.159.195.5:880,0.00%,260 ms
162.159.195.2:880,0.00%,260 ms
162.159.195.4:2506,0.00%,260 ms
188.114.99.118:1701,0.00%,260 ms
162.159.192.0:1018,0.00%,260 ms
162.159.192.45:1018,0.00%,260 ms
162.159.192.22:1018,0.00%,260 ms
162.159.195.206:500,0.00%,260 ms
162.159.192.29:3138,0.00%,260 ms
188.114.99.208:7103,0.00%,260 ms
162.159.192.28:3138,0.00%,260 ms
188.114.96.6:3854,0.00%,260 ms
188.114.97.176:3138,0.00%,260 ms
162.159.195.195:955,0.00%,260 ms
188.114.97.196:7103,0.00%,260 ms
162.159.195.169:955,0.00%,260 ms
162.159.195.134:1387,0.00%,261 ms
162.159.195.34:2506,0.00%,261 ms
188.114.97.178:1843,0.00%,261 ms
162.159.195.161:8854,0.00%,261 ms
162.159.195.160:8854,0.00%,261 ms
188.114.97.176:1843,0.00%,261 ms
188.114.97.175:3138,0.00%,261 ms
162.159.195.9:880,0.00%,261 ms
188.114.96.2:3854,0.00%,261 ms
162.159.195.194:942,0.00%,261 ms
188.114.97.179:3138,0.00%,261 ms
188.114.97.193:8319,0.00%,261 ms
162.159.195.154:1387,0.00%,261 ms
188.114.97.177:1843,0.00%,261 ms
188.114.96.3:3854,0.00%,261 ms
188.114.97.178:3138,0.00%,261 ms
188.114.97.177:3138,0.00%,261 ms
162.159.195.238:3854,0.00%,261 ms
162.159.195.14:2506,0.00%,261 ms
162.159.195.189:955,0.00%,261 ms
162.159.195.127:8854,0.00%,261 ms
162.159.195.144:8854,0.00%,261 ms
162.159.195.170:955,0.00%,261 ms
162.159.195.241:3854,0.00%,261 ms
188.114.99.101:880,0.00%,261 ms
188.114.97.157:3138,0.00%,261 ms
188.114.99.87:1843,0.00%,262 ms
162.159.195.144:1387,0.00%,262 ms
188.114.97.174:3138,0.00%,262 ms
188.114.97.174:1843,0.00%,262 ms
188.114.99.100:880,0.00%,262 ms
188.114.97.196:8319,0.00%,262 ms
162.159.195.155:1387,0.00%,262 ms
188.114.99.117:1002,0.00%,262 ms
188.114.97.173:3138,0.00%,262 ms
188.114.99.116:1701,0.00%,262 ms
188.114.99.116:1002,0.00%,262 ms
188.114.97.175:1843,0.00%,262 ms
188.114.99.129:1701,0.00%,263 ms
162.159.195.130:1387,0.00%,263 ms
188.114.99.134:1701,0.00%,263 ms
188.114.99.99:1843,0.00%,263 ms
162.159.195.151:8854,0.00%,263 ms
162.159.195.29:880,0.00%,263 ms
162.159.195.145:1387,0.00%,263 ms
188.114.97.193:7103,0.00%,263 ms
162.159.195.28:880,0.00%,263 ms
188.114.99.115:1002,0.00%,263 ms
162.159.195.129:1387,0.00%,263 ms
188.114.99.98:1843,0.00%,263 ms
162.159.195.237:3854,0.00%,263 ms
188.114.97.173:1843,0.00%,263 ms
162.159.195.233:4198,0.00%,263 ms
188.114.99.115:1701,0.00%,263 ms
188.114.99.99:880,0.00%,263 ms
188.114.99.97:1843,0.00%,263 ms
188.114.97.192:7103,0.00%,263 ms
188.114.97.172:3138,0.00%,263 ms
162.159.195.237:4198,0.00%,263 ms
188.114.99.100:1843,0.00%,263 ms
162.159.195.152:1387,0.00%,263 ms
188.114.99.117:1701,0.00%,263 ms
188.114.99.101:1843,0.00%,264 ms
162.159.195.128:8854,0.00%,264 ms
162.159.195.250:4198,0.00%,264 ms
188.114.97.192:8319,0.00%,264 ms
188.114.99.133:1701,0.00%,264 ms
162.159.195.149:8854,0.00%,264 ms
188.114.99.134:1002,0.00%,264 ms
162.159.195.31:880,0.00%,264 ms
188.114.99.133:1002,0.00%,264 ms
188.114.97.191:7103,0.00%,264 ms
162.159.195.149:1387,0.00%,264 ms
188.114.96.1:3854,0.00%,265 ms
188.114.97.191:8319,0.00%,265 ms
188.114.99.95:1843,0.00%,265 ms
188.114.96.1:4198,0.00%,265 ms
162.159.195.234:3854,0.00%,265 ms
188.114.99.114:1002,0.00%,265 ms
188.114.99.96:880,0.00%,265 ms
162.159.195.148:8854,0.00%,265 ms
162.159.195.148:1387,0.00%,265 ms
162.159.195.26:880,0.00%,265 ms
188.114.97.190:3138,0.00%,265 ms
188.114.97.171:1843,0.00%,265 ms
188.114.99.113:1701,0.00%,265 ms
162.159.195.233:3854,0.00%,265 ms
162.159.195.236:4198,0.00%,265 ms
188.114.96.0:4198,0.00%,265 ms
162.159.195.248:3854,0.00%,265 ms
188.114.99.130:1002,0.00%,265 ms
